vintage,building_type,size,climate,care,lca,lshp,kwh_bin,customer_count,pv_penetration,per_customer_gross_kwh,per_customer_net_kwh,per_pv_adopter_kwh
2040,res_unknown,allSize,hot_dry,Care,Fresno,LateEve,40_60pct,13571,0.1157,8362.6,7323.5,8982.7
2040,res_unknown,allSize,hot_dry,Care,Fresno,LateEve,60_80pct,13327,0.0234,10427.9,10232.5,8340.9
2040,res_unknown,allSize,hot_dry,Care,Fresno,LateEve,80_100pct,13164,0.0478,16064.3,15917.7,3068.1
2040,res_unknown,allSize,hot_dry,Care,Fresno,MrnEve,0_20pct,4221,0.4795,3196.1,144.8,6363.3
2040,res_unknown,allSize,hot_dry,Care,Fresno,MrnEve,20_40pct,4552,0.1481,4890.6,3997.0,6033.3
2040,res_unknown,allSize,hot_dry,Care,Fresno,MrnEve,40_60pct,4646,0.0674,6578.1,5962.5,9136.4
2040,res_unknown,allSize,hot_dry,Care,Fresno,MrnEve,60_80pct,4383,0.0137,9368.5,9289.2,5796.5
2040,res_unknown,allSize,hot_dry,Care,Fresno,MrnEve,80_100pct,4616,0.0687,16548.1,16406.9,2056.0
2040,res_unknown,allSize,hot_dry,Care,Fresno,NiteFlat,0_100pct,1817,0.0105,3636.2,3544.5,8768.5
2040,res_unknown,allSize,hot_dry,Care,Fresno,NitePeak,0_50pct,1530,0.2262,4193.5,3544.5,2868.9
2040,res_unknown,allSize,hot_dry,Care,Fresno,NitePeak,50_100pct,1594,0.0,13540.0,13540.0,
2040,res_unknown,allSize,hot_dry,Care,Kern,allLshp,0_20pct,12642,1.0,7533.8,-12183.4,19717.3
2040,res_unknown,allSize,hot_dry,Care,Kern,allLshp,20_40pct,18823,0.3161,5652.3,2888.8,8743.1
2040,res_unknown,allSize,hot_dry,Care,Kern,allLshp,40_60pct,18699,0.15,7494.6,6392.8,7345.5
2040,res_unknown,allSize,hot_dry,Care,Kern,allLshp,60_80pct,17951,0.0711,9498.9,9012.1,6844.2
2040,res_unknown,allSize,hot_dry,Care,Kern,allLshp,80_100pct,18089,0.018,13956.6,13812.7,7984.7
2040,res_unknown,allSize,hot_dry,Care,NoLCA,AllDay,0_100pct,7126,1.0,10185.2,-7352.3,17537.5
2040,res_unknown,allSize,hot_dry,Care,NoLCA,DayEve,0_20pct,6374,1.0,4990.1,-3768.3,8758.4
2040,res_unknown,allSize,hot_dry,Care,NoLCA,DayEve,20_40pct,8126,0.4479,6048.9,3228.0,6298.3
2040,res_unknown,allSize,hot_dry,Care,NoLCA,DayEve,40_60pct,7784,0.1598,7708.1,6402.1,8173.0
2040,res_unknown,allSize,hot_dry,Care,NoLCA,DayEve,60_80pct,8166,0.077,10212.2,9652.1,7278.8
2040,res_unknown,allSize,hot_dry,Care,NoLCA,DayEve,80_100pct,7560,0.0828,17454.2,16705.4,9041.5
2040,res_unknown,allSize,hot_dry,Care,NoLCA,EarlyEve,0_20pct,8095,1.0,3617.1,-2145.8,5762.9
2040,res_unknown,allSize,hot_dry,Care,NoLCA,EarlyEve,20_40pct,13444,0.1669,4612.2,3789.1,4930.3
2040,res_unknown,allSize,hot_dry,Care,NoLCA,EarlyEve,40_60pct,12937,0.1212,6781.7,5931.0,7016.8
2040,res_unknown,allSize,hot_dry,Care,NoLCA,EarlyEve,60_80pct,12793,0.1185,8569.8,8049.4,4391.2
2040,res_unknown,allSize,hot_dry,Care,NoLCA,EarlyEve,80_100pct,12145,0.0,12342.6,12342.6,
2040,res_unknown,allSize,hot_dry,Care,NoLCA,FlatCool,0_20pct,4807,0.137,2483.0,1690.0,5788.3
2040,res_unknown,allSize,hot_dry,Care,NoLCA,FlatCool,20_40pct,4719,0.0,4618.6,4618.6,
2040,res_unknown,allSize,hot_dry,Care,NoLCA,FlatCool,40_60pct,4578,0.0,6766.3,6766.3,
2040,res_unknown,allSize,hot_dry,Care,NoLCA,FlatCool,60_80pct,4754,0.0,9173.1,9173.1,
2040,res_unknown,allSize,hot_dry,Care,NoLCA,FlatCool,80_100pct,4335,0.144,17183.4,15315.3,12973.1
2040,res_unknown,allSize,hot_dry,Care,NoLCA,LateEve,0_20pct,7895,0.2385,3127.1,1578.6,6493.2
2040,res_unknown,allSize,hot_dry,Care,NoLCA,LateEve,20_40pct,8642,0.0391,5608.3,5497.5,2830.8
2040,res_unknown,allSize,hot_dry,Care,NoLCA,LateEve,40_60pct,8532,0.0731,7842.4,7677.0,2263.5
2040,res_unknown,allSize,hot_dry,Care,NoLCA,LateEve,60_80pct,8059,0.0395,10421.1,10024.0,10058.9
2040,res_unknown,allSize,hot_dry,Care,NoLCA,LateEve,80_100pct,7608,0.0454,18105.7,17964.8,3101.2
2040,res_unknown,allSize,hot_dry,Care,NoLCA,MrnEve,0_20pct,3226,0.2406,2417.2,1560.8,3560.1
2040,res_unknown,allSize,hot_dry,Care,NoLCA,MrnEve,20_40pct,3557,0.0884,4712.2,3846.7,9790.4
2040,res_unknown,allSize,hot_dry,Care,NoLCA,MrnEve,40_60pct,3526,0.0035,6927.8,6898.7,8249.0
2040,res_unknown,allSize,hot_dry,Care,NoLCA,MrnEve,60_80pct,3662,0.1727,9980.2,8708.9,7360.6
2040,res_unknown,allSize,hot_dry,Care,NoLCA,MrnEve,80_100pct,3332,0.1862,19174.6,18148.4,5511.3
2040,res_unknown,allSize,hot_dry,Care,NoLCA,NiteFlat+Flat,0_25pct,1150,0.0,628.6,628.6,
2040,res_unknown,allSize,hot_dry,Care,NoLCA,NiteFlat+Flat,25_50pct,1186,0.2702,3189.3,2257.4,3449.1
2040,res_unknown,allSize,hot_dry,Care,NoLCA,NiteFlat+Flat,50_75pct,1130,0.0,6240.3,6240.3,
2040,res_unknown,allSize,hot_dry,Care,NoLCA,NiteFlat+Flat,75_100pct,1192,0.2652,14348.4,12460.2,7119.5
2040,res_unknown,allSize,hot_dry,Care,NoLCA,NitePeak,0_100pct,1242,0.0316,7769.9,7456.9,9892.6
2040,res_unknown,allSize,hot_dry,Care,North,allLshp,0_25pct,142,1.0,6940.2,-4824.1,11764.3
2040,res_unknown,allSize,hot_dry,Care,North,allLshp,25_50pct,171,0.0389,6798.9,6476.2,8301.7
2040,res_unknown,allSize,hot_dry,Care,North,allLshp,50_75pct,164,0.0,8977.5,8977.5,
2040,res_unknown,allSize,hot_dry,Care,North,allLshp,75_100pct,124,0.0,13417.6,13417.6,
2040,res_unknown,allSize,hot_dry,Care,Sierra,allLshp,0_20pct,15850,0.8582,3336.1,-2141.6,6382.9
2040,res_unknown,allSize,hot_dry,Care,Sierra,allLshp,20_40pct,24127,0.1744,4785.5,3798.4,5660.0
2040,res_unknown,allSize,hot_dry,Care,Sierra,allLshp,40_60pct,23746,0.068,7233.4,6685.6,8059.9
2040,res_unknown,allSize,hot_dry,Care,Sierra,allLshp,60_80pct,22897,0.0833,10161.3,9589.7,6857.4
2040,res_unknown,allSize,hot_dry,Care,Sierra,allLshp,80_100pct,22324,0.0997,19813.1,18920.2,8954.5
2040,res_unknown,allSize,hot_dry,Care,Stockton,allLshp,0_20pct,10702,0.8677,3312.3,-1801.9,5894.2
2040,res_unknown,allSize,hot_dry,Care,Stockton,allLshp,20_40pct,16635,0.1902,4787.8,3549.8,6509.9
2040,res_unknown,allSize,hot_dry,Care,Stockton,allLshp,40_60pct,16627,0.1168,7105.1,6296.1,6926.0
2040,res_unknown,allSize,hot_dry,Care,Stockton,allLshp,60_80pct,16400,0.1154,9552.1,8843.6,6141.3
2040,res_unknown,allSize,hot_dry,Care,Stockton,allLshp,80_100pct,15980,0.0618,15584.3,15331.9,4084.6
2040,res_unknown,allSize,hot_dry,nonCare,Bay,AllDay,0_50pct,13555,1.0,11496.6,-19446.1,30942.8
2040,res_unknown,allSize,hot_dry,nonCare,Bay,AllDay,50_100pct,23165,1.0,16598.1,1486.8,15111.3
2040,res_unknown,allSize,hot_dry,nonCare,Bay,DayEve,0_20pct,6985,1.0,12287.6,-19284.9,31572.5
2040,res_unknown,allSize,hot_dry,nonCare,Bay,DayEve,20_40pct,11238,1.0,9776.5,-4474.3,14250.8
2040,res_unknown,allSize,hot_dry,nonCare,Bay,DayEve,40_60pct,11704,0.7355,9719.9,4145.9,7578.7
2040,res_unknown,allSize,hot_dry,nonCare,Bay,DayEve,60_80pct,12351,0.3393,11275.7,8511.4,8147.8
2040,res_unknown,allSize,hot_dry,nonCare,Bay,DayEve,80_100pct,11792,0.1552,20478.7,18947.7,9863.5
2040,res_unknown,allSize,hot_dry,nonCare,Bay,EarlyEve,0_20pct,18909,1.0,8173.3,-13058.1,21231.5
2040,res_unknown,allSize,hot_dry,nonCare,Bay,EarlyEve,20_40pct,30803,0.6914,5113.1,606.4,6518.3
2040,res_unknown,allSize,hot_dry,nonCare,Bay,EarlyEve,40_60pct,30755,0.2492,6460.5,4805.2,6642.3
2040,res_unknown,allSize,hot_dry,nonCare,Bay,EarlyEve,60_80pct,30188,0.1653,8583.5,7632.7,5751.3
2040,res_unknown,allSize,hot_dry,nonCare,Bay,EarlyEve,80_100pct,28822,0.1261,13417.6,12187.5,9754.4
2040,res_unknown,allSize,hot_dry,nonCare,Bay,FlatCool,0_20pct,7944,0.3446,2572.6,-612.4,9242.5
2040,res_unknown,allSize,hot_dry,nonCare,Bay,FlatCool,20_40pct,8018,0.1103,4122.1,2921.5,10886.8
2040,res_unknown,allSize,hot_dry,nonCare,Bay,FlatCool,40_60pct,7708,0.0397,6184.9,5674.8,12836.2
2040,res_unknown,allSize,hot_dry,nonCare,Bay,FlatCool,60_80pct,7633,0.1283,9405.1,8696.6,5520.8
2040,res_unknown,allSize,hot_dry,nonCare,Bay,FlatCool,80_100pct,7495,0.0903,19883.3,19462.4,4660.9
2040,res_unknown,allSize,hot_dry,nonCare,Bay,LateEve,0_20pct,11097,1.0,5339.8,-3814.9,9154.7
2040,res_unknown,allSize,hot_dry,nonCare,Bay,LateEve,20_40pct,13673,0.4266,6853.3,4216.5,6180.9
2040,res_unknown,allSize,hot_dry,nonCare,Bay,LateEve,40_60pct,13288,0.2931,9699.4,7960.7,5932.0
2040,res_unknown,allSize,hot_dry,nonCare,Bay,LateEve,60_80pct,12093,0.2006,12753.6,11214.3,7673.8
2040,res_unknown,allSize,hot_dry,nonCare,Bay,LateEve,80_100pct,11071,0.1895,20728.0,19557.6,6175.0
2040,res_unknown,allSize,hot_dry,nonCare,Bay,MrnEve,0_20pct,11475,1.0,6015.5,-5477.9,11493.4
2040,res_unknown,allSize,hot_dry,nonCare,Bay,MrnEve,20_40pct,13747,0.3937,5717.4,3678.1,5180.2
2040,res_unknown,allSize,hot_dry,nonCare,Bay,MrnEve,40_60pct,13505,0.1678,7855.2,6946.4,5416.3
2040,res_unknown,allSize,hot_dry,nonCare,Bay,MrnEve,60_80pct,13881,0.3039,10791.7,8612.4,7171.9
2040,res_unknown,allSize,hot_dry,nonCare,Bay,MrnEve,80_100pct,13451,0.2451,18380.6,15654.7,11121.6
2040,res_unknown,allSize,hot_dry,nonCare,Bay,NiteFlat+Flat,0_20pct,5914,0.0189,242.3,167.3,3961.5
2040,res_unknown,allSize,hot_dry,nonCare,Bay,NiteFlat+Flat,20_40pct,6085,0.0,474.1,474.1,
2040,res_unknown,allSize,hot_dry,nonCare,Bay,NiteFlat+Flat,40_60pct,6024,0.0509,1314.2,1159.0,3049.1
2040,res_unknown,allSize,hot_dry,nonCare,Bay,NiteFlat+Flat,60_80pct,5644,0.0,2588.2,2588.2,
2040,res_unknown,allSize,hot_dry,nonCare,Bay,NiteFlat+Flat,80_100pct,5800,0.0626,23027.3,22220.5,12889.2
2040,res_unknown,allSize,hot_dry,nonCare,Bay,NitePeak,0_20pct,3573,1.0,8520.9,-4379.6,12900.5
2040,res_unknown,allSize,hot_dry,nonCare,Bay,NitePeak,20_40pct,3133,1.0,10427.9,2508.1,7919.8
2040,res_unknown,allSize,hot_dry,nonCare,Bay,NitePeak,40_60pct,2258,1.0,14456.2,6734.5,7721.7
2040,res_unknown,allSize,hot_dry,nonCare,Bay,NitePeak,60_80pct,2300,0.6689,19192.6,13905.6,7904.0
2040,res_unknown,allSize,hot_dry,nonCare,Bay,NitePeak,80_100pct,2191,0.6071,29328.4,24317.3,8254.0
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,AllDay,0_50pct,12040,1.0,12791.9,-29331.2,42123.1
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,AllDay,50_100pct,19104,1.0,16104.0,-9639.9,25743.9
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,DayEve,0_20pct,8979,1.0,12035.8,-22520.4,34556.2
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,DayEve,20_40pct,11241,1.0,11138.7,-9617.2,20756.0
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,DayEve,40_60pct,11196,1.0,10946.1,802.2,10143.9
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,DayEve,60_80pct,11247,0.4419,12339.8,7361.4,11266.0
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,DayEve,80_100pct,11334,0.36,19519.5,15204.2,11986.0
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,EarlyEve,0_20pct,13399,1.0,6200.6,-11830.0,18030.6
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,EarlyEve,20_40pct,17783,1.0,6662.7,-3455.7,10118.4
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,EarlyEve,40_60pct,17294,0.4253,7086.8,3986.5,7289.4
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,EarlyEve,60_80pct,17782,0.1936,9066.7,7729.5,6908.4
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,EarlyEve,80_100pct,17519,0.1175,13593.5,12517.9,9149.8
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,Flat,0_20pct,2881,0.0,461.6,461.6,
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,Flat,20_40pct,2968,0.0,1232.1,1232.1,
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,Flat,40_60pct,2919,0.0,1784.8,1784.8,
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,Flat,60_80pct,3000,0.0,2583.7,2583.7,
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,Flat,80_100pct,2926,0.0,9693.8,9693.8,
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,FlatCool,0_20pct,7070,0.1027,1532.8,445.5,10588.5
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,FlatCool,20_40pct,6929,0.0889,3557.8,3001.0,6264.6
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,FlatCool,40_60pct,6658,0.1525,6461.6,4929.7,10046.3
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,FlatCool,60_80pct,6884,0.4853,10628.0,5881.3,9780.6
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,FlatCool,80_100pct,6893,0.2759,21293.2,18524.6,10036.2
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,LateEve,0_20pct,12767,0.7151,2820.3,-3870.2,9355.8
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,LateEve,20_40pct,13238,0.7671,6079.9,679.7,7039.7
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,LateEve,40_60pct,12687,0.5226,9387.7,5380.1,7668.8
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,LateEve,60_80pct,12940,0.1664,12699.9,11521.5,7082.2
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,LateEve,80_100pct,11985,0.2146,23215.4,21933.3,5975.1
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,MrnEve,0_20pct,7647,1.0,10420.7,-13086.0,23506.7
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,MrnEve,20_40pct,9140,0.5776,6966.4,2501.8,7729.4
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,MrnEve,40_60pct,8980,0.4844,9751.3,5875.1,8001.6
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,MrnEve,60_80pct,9494,0.2917,12510.1,10487.0,6935.9
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,MrnEve,80_100pct,9120,0.2162,20882.3,19339.2,7138.4
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,NiteFlat,0_20pct,3077,0.0943,259.3,-219.2,5073.6
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,NiteFlat,20_40pct,2969,0.0,451.8,451.8,
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,NiteFlat,40_60pct,3041,0.0,1206.7,1206.7,
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,NiteFlat,60_80pct,3068,0.2007,2720.2,1380.0,6676.7
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,NiteFlat,80_100pct,3134,0.1896,9042.2,6637.4,12680.3
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,NitePeak,0_20pct,1239,0.6939,5684.2,-100.2,8335.8
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,NitePeak,20_40pct,1170,0.4489,7754.4,3491.4,9496.3
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,NitePeak,40_60pct,1097,0.1856,10850.0,8621.5,12009.7
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,NitePeak,60_80pct,1023,0.2518,15597.3,13698.5,7539.7
2040,res_unknown,allSize,hot_dry,nonCare,Fresno,NitePeak,80_100pct,826,0.624,26537.5,16626.5,15882.9
2040,res_unknown,allSize,hot_dry,nonCare,Kern,AllDay,0_50pct,7394,1.0,13261.6,-29760.2,43021.8
2040,res_unknown,allSize,hot_dry,nonCare,Kern,AllDay,50_100pct,8152,1.0,15707.8,-12610.7,28318.5
2040,res_unknown,allSize,hot_dry,nonCare,Kern,DayEve,0_20pct,4173,1.0,12971.2,-26270.6,39241.8
2040,res_unknown,allSize,hot_dry,nonCare,Kern,DayEve,20_40pct,4306,1.0,12947.9,-14322.1,27270.0
2040,res_unknown,allSize,hot_dry,nonCare,Kern,DayEve,40_60pct,4459,0.8762,10648.9,805.8,11234.2
2040,res_unknown,allSize,hot_dry,nonCare,Kern,DayEve,60_80pct,4391,0.5566,12071.5,8185.3,6982.6
2040,res_unknown,allSize,hot_dry,nonCare,Kern,DayEve,80_100pct,4431,0.212,17025.1,15639.7,6535.8
2040,res_unknown,allSize,hot_dry,nonCare,Kern,EarlyEve,0_20pct,3120,1.0,10052.0,-22854.4,32906.4
2040,res_unknown,allSize,hot_dry,nonCare,Kern,EarlyEve,20_40pct,3508,1.0,6500.0,-4043.9,10543.8
2040,res_unknown,allSize,hot_dry,nonCare,Kern,EarlyEve,40_60pct,3347,0.4661,7214.8,3586.9,7783.5
2040,res_unknown,allSize,hot_dry,nonCare,Kern,EarlyEve,60_80pct,3403,0.3592,8748.7,6357.5,6656.4
2040,res_unknown,allSize,hot_dry,nonCare,Kern,EarlyEve,80_100pct,3282,0.2825,13168.0,11792.2,4869.9
2040,res_unknown,allSize,hot_dry,nonCare,Kern,FlatCool,0_20pct,2114,0.3583,3456.4,-1486.3,13795.7
2040,res_unknown,allSize,hot_dry,nonCare,Kern,FlatCool,20_40pct,2066,0.1447,5150.7,3920.9,8501.1
2040,res_unknown,allSize,hot_dry,nonCare,Kern,FlatCool,40_60pct,1861,0.4717,9113.5,5483.2,7696.4
2040,res_unknown,allSize,hot_dry,nonCare,Kern,FlatCool,60_80pct,2041,0.0,9877.5,9877.5,
2040,res_unknown,allSize,hot_dry,nonCare,Kern,FlatCool,80_100pct,2122,0.4175,20460.8,14660.9,13891.7
2040,res_unknown,allSize,hot_dry,nonCare,Kern,LateEve,0_20pct,3443,1.0,7372.5,-13190.0,20562.4
2040,res_unknown,allSize,hot_dry,nonCare,Kern,LateEve,20_40pct,3575,1.0,7597.0,-705.4,8302.4
2040,res_unknown,allSize,hot_dry,nonCare,Kern,LateEve,40_60pct,3730,0.3148,7769.6,6699.0,3401.0
2040,res_unknown,allSize,hot_dry,nonCare,Kern,LateEve,60_80pct,3432,0.199,12038.1,10317.3,8648.3
2040,res_unknown,allSize,hot_dry,nonCare,Kern,LateEve,80_100pct,3402,0.1337,17726.1,17080.0,4832.1
2040,res_unknown,allSize,hot_dry,nonCare,Kern,MrnEve,0_20pct,2743,1.0,8356.2,-9147.0,17503.2
2040,res_unknown,allSize,hot_dry,nonCare,Kern,MrnEve,20_40pct,2808,0.4167,7242.3,4475.5,6639.4
2040,res_unknown,allSize,hot_dry,nonCare,Kern,MrnEve,40_60pct,2824,0.0,8355.3,8355.3,
2040,res_unknown,allSize,hot_dry,nonCare,Kern,MrnEve,60_80pct,2807,0.2084,11011.7,9834.8,5648.1
2040,res_unknown,allSize,hot_dry,nonCare,Kern,MrnEve,80_100pct,2663,0.1098,19707.9,18746.1,8756.8
2040,res_unknown,allSize,hot_dry,nonCare,Kern,NiteFlat+Flat,0_20pct,1822,0.0,184.4,184.4,
2040,res_unknown,allSize,hot_dry,nonCare,Kern,NiteFlat+Flat,20_40pct,1749,0.0,343.0,343.0,
2040,res_unknown,allSize,hot_dry,nonCare,Kern,NiteFlat+Flat,40_60pct,1746,0.0,908.0,908.0,
2040,res_unknown,allSize,hot_dry,nonCare,Kern,NiteFlat+Flat,60_80pct,1723,0.0,1830.0,1830.0,
2040,res_unknown,allSize,hot_dry,nonCare,Kern,NiteFlat+Flat,80_100pct,1773,0.0,8719.1,8719.1,
2040,res_unknown,allSize,hot_dry,nonCare,Kern,NitePeak,0_100pct,1067,0.809,14436.2,7765.7,8245.0
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,AllDay,0_50pct,10603,1.0,11639.5,-24770.7,36410.2
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,AllDay,50_100pct,17827,1.0,15706.2,-6616.0,22322.2
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,DayEve,0_20pct,7340,1.0,12512.0,-25718.2,38230.2
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,DayEve,20_40pct,10299,1.0,9519.0,-7185.0,16703.9
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,DayEve,40_60pct,10382,0.2449,7985.2,6043.5,7929.2
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,DayEve,60_80pct,10278,0.3592,11632.4,8087.3,9869.9
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,DayEve,80_100pct,10436,0.2706,17811.3,14520.6,12159.9
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,EarlyEve,0_20pct,14216,1.0,6766.5,-13719.6,20486.1
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,EarlyEve,20_40pct,20431,0.9965,5543.8,-1444.2,7012.3
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,EarlyEve,40_60pct,20505,0.3163,6477.4,4610.3,5903.7
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,EarlyEve,60_80pct,20082,0.1781,8714.6,7398.1,7392.7
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,EarlyEve,80_100pct,19920,0.1285,12883.2,12267.4,4793.7
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,Flat,0_20pct,4465,0.0,581.2,581.2,
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,Flat,20_40pct,4351,0.0,1235.4,1235.4,
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,Flat,40_60pct,4277,0.0,2027.9,2027.9,
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,Flat,60_80pct,4305,0.0,3310.5,3310.5,
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,Flat,80_100pct,4280,0.0,12614.9,12614.9,
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,FlatCool,0_20pct,8678,0.1421,1735.1,133.2,11272.3
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,FlatCool,20_40pct,8995,0.22,4097.2,2250.0,8394.9
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,FlatCool,40_60pct,8958,0.1033,6123.8,5345.0,7539.6
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,FlatCool,60_80pct,9063,0.1714,9736.1,8128.8,9376.7
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,FlatCool,80_100pct,8817,0.2631,24217.3,21957.1,8591.5
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,LateEve,0_20pct,11339,0.3794,1268.1,-2055.2,8760.4
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,LateEve,20_40pct,12176,0.6682,4803.0,-644.4,8152.9
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,LateEve,40_60pct,11792,0.3421,7336.6,4362.1,8694.2
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,LateEve,60_80pct,10875,0.4233,11629.3,8328.1,7799.1
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,LateEve,80_100pct,10314,0.1154,18851.5,18350.5,4343.4
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,MrnEve,0_20pct,8425,1.0,8251.3,-10797.4,19048.7
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,MrnEve,20_40pct,9681,0.5509,6902.0,1429.3,9933.9
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,MrnEve,40_60pct,9667,0.3594,8838.6,5397.5,9573.7
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,MrnEve,60_80pct,9477,0.2999,12476.9,8567.5,13033.7
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,MrnEve,80_100pct,9682,0.3289,19815.4,17377.7,7412.1
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,NiteFlat,0_100pct,13506,0.0765,3107.4,2338.4,10050.8
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,NitePeak,0_20pct,969,0.6192,5295.9,175.1,8270.3
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,NitePeak,20_40pct,986,0.3489,8100.8,3634.4,12801.6
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,NitePeak,40_60pct,985,0.3612,12042.4,9449.8,7178.1
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,NitePeak,60_80pct,767,0.6742,17791.2,13712.5,6049.3
2040,res_unknown,allSize,hot_dry,nonCare,NoLCA,NitePeak,80_100pct,585,0.4364,26793.0,23076.3,8517.5
2040,res_unknown,allSize,hot_dry,nonCare,North,allLshp,0_20pct,642,1.0,17671.0,-24878.8,42549.8
2040,res_unknown,allSize,hot_dry,nonCare,North,allLshp,20_40pct,868,0.6362,6910.4,2135.8,7505.3
2040,res_unknown,allSize,hot_dry,nonCare,North,allLshp,40_60pct,861,0.3714,9431.2,6949.1,6683.3
2040,res_unknown,allSize,hot_dry,nonCare,North,allLshp,60_80pct,658,0.0706,12353.4,11708.7,9138.6
2040,res_unknown,allSize,hot_dry,nonCare,North,allLshp,80_100pct,458,0.0233,22964.4,22832.9,5633.6
2040,res_unknown,allSize,hot_dry,nonCare,Sierra,AllDay,0_50pct,11203,1.0,29135.9,-66485.5,95621.5
2040,res_unknown,allSize,hot_dry,nonCare,Sierra,AllDay,50_100pct,15823,1.0,17947.1,-4473.8,22420.9
2040,res_unknown,allSize,hot_dry,nonCare,Sierra,DayEve,0_20pct,7078,1.0,23808.9,-48458.7,72267.6
2040,res_unknown,allSize,hot_dry,nonCare,Sierra,DayEve,20_40pct,10710,1.0,9841.7,-5094.7,14936.4
2040,res_unknown,allSize,hot_dry,nonCare,Sierra,DayEve,40_60pct,10929,1.0,10776.6,3016.7,7760.0
2040,res_unknown,allSize,hot_dry,nonCare,Sierra,DayEve,60_80pct,10990,0.5778,13053.7,8594.0,7718.9
2040,res_unknown,allSize,hot_dry,nonCare,Sierra,DayEve,80_100pct,10600,0.4534,23156.1,19167.5,8796.8
